Call ID,Scenario Name,Expected Outcome,Actual Transcript,Extracted Name,Extracted Service,Extracted Time,n8n Webhook & DB Status,Overall Status (Pass/Fail/Warning),AI Suggestions & Improvements,Counsel Suggestions
7953237,Scenario 313: Modification - Telugu - Cooperative - Text_Whatsapp,Handle modification multi-turn flow adhering to guardrails.,"user:  
 LLM: Hello.. DynamicDetailing Studio nunchi Siri matladutunna. Ela help cheyagalanu andi? 
 
 user: naa PPF booking undi 
 LLM: Mee PPF booking gurinchi em help kavali—confirm cheyala, leka reschedule cheyala? 
 
 user: eroju 2 PM ki 
 LLM: Mee PPF appointment eroju *2:00 PM* ki unda? Confirm cheyadaniki mee booking name cheppandi. 
 
 user: change cheyali 
 LLM: PPF booking ni change cheyadaniki, please *7893 6865 81* ki call cheyandi. 
 
 user: 5 PM ki kudarada? 
 LLM: Five PM bookable slot kaadu; appointments morning nine nunchi afternoon four thirty varaku untayi. Same-day afternoon four thirty slot try cheyala? 
 
 user: 5 PM available aa? 
 LLM: *5:00 PM* appointment slot available kaadu. Last bookable slot *4:30 PM*; booking change kosam *7893 6865 81* ki call cheyandi. 
 
 user: new time confirm cheyandi 
 LLM: మీ PPF booking కోసం *5:00 PM* కుదరదు. *4:30 PM*కి మార్చాలంటే మీ booking name చెప్పండి.",,PPF booking,4:30 PM,N/A (No Name Expected),,,
7953246,Scenario 314: Modification - Telugu - Cooperative - Voice_High_Acc,Handle modification multi-turn flow adhering to guardrails.,"user:  
 LLM: Hello.. DynamicDetailing Studio nunchi Siri matladutunna. Ela help cheyagalanu andi? 
 
 user: నాకు interior cleaning అపాయింట్మెంట్ ఉంది 
 LLM: సరే, మీ interior cleaning appointment గురించి ఏం కావాలి? Reschedule చేయాలా, లేక booking details తెలుసుకోవాలా? 
 
 user: ఈరోజు 2 గంటలకు 
 LLM: సరే, మీ interior cleaning appointment ఈరోజు afternoon two o’clock కి ఉందని చెప్తున్నారు. దీనిగురించి ఏదైనా మార్చాలా? 
 
 user: దాన్ని మార్చుకోవాలి 
 LLM: అవును, reschedule చేయడానికి studio కి call చేయాలి. మా team కి seven eight nine three six eight six five eight one కి call చేసి మార్చుకోండి. 
 
 user: 5 గంటలకు కుదురుతుందా 
 LLM: సాయంత్రం five o’clock bookable slot కాదు, slots afternoon four thirty వరకే ఉంటాయి. Same day afternoon four thirty లేదా రేపు morning nine o’clock slot కావాలా? 
 
 user: 5 కి ఖాళీ ఉందా 
 LLM: సాయంత్రం five o’clock కి appointment slot available కాదు, bookable slots afternoon four thirty వరకే ఉంటాయి. Nearest slot గా afternoon four thirty లేదా రేపు morning nine o’clock ఉంది. 
 
 user: కొత్త టైమ్ కన్ఫర్మ్ చేయండి 
 LLM: కొత్త time గా afternoon four thirty కి మార్చాలా?",,interior cleaning,afternoon four thirty,N/A (No Name Expected),,,
7953253,Scenario 315: Modification - Telugu - Cooperative - Voice_Low_Acc,Handle modification multi-turn flow adhering to guardrails.,"user:  
 LLM: Hello.. DynamicDetailing Studio nunchi Siri matladutunna. Ela help cheyagalanu andi? 
 
 user: నాకు PPF ఉంది 
 LLM: అవును, మా దగ్గర PPF service ఉంది. ఇది nineteen thousand nine hundred ninety nine నుంచి start అవుతుంది. Booking చేయాలా? 
 
 user: ఈరోజు 2 గంటలకు 
 LLM: సరే, ఈరోజు afternoon two o'clock కి PPF appointment కావాలా? 
 
 user: దాన్ని మార్చుకోవాలి 
 LLM: అర్థమైంది. మీ PPF appointment ఏ తేదీకి, ఏ time కి మార్చుకోవాలనుకుంటున్నారు? 
 
 user: 5 గంటలకు కుదురుతుందా 
 LLM: సారీ, bookable slots afternoon four thirty వరకే ఉంటాయి. ఈరోజు nearest slot afternoon four thirty కావాలా? 
 
 user: 5 కి ఉందా 
 LLM: సారీ, evening five o'clock కి bookable slot లేదు. ఈరోజు latest slot afternoon four thirty, లేదా రేపు morning nine o'clock available ఉంటుంది. 
 
 user: కొత్త టైమ్ చేయండి 
 LLM: అవును, కొత్త time set చేస్తాం. మీకు ఏ తేదీ, ఏ time కావాలో చెప్పండి?",,PPF service,,N/A (No Name Expected),,,
7953258,Scenario 316: Modification - Telugu - Angry - Text_Whatsapp,Handle modification multi-turn flow adhering to guardrails.,"user:  
 LLM: Hello.. DynamicDetailing Studio nunchi Siri matladutunna. Ela help cheyagalanu andi? 
 
 user: naa PPF booking undi 
 LLM: Mee PPF booking gurinchi em kavali—details confirm cheyala, leka reschedule cheyala? 
 
 user: eroju 2 PM ki naku ippude solution kavali! 
 LLM: Mee PPF appointment ni today 2:00 PM ki reschedule cheyadam nenu direct ga cheyalenu. Reschedule kosam *7893 6865 81* ki call cheyandi. 
 
 user: change cheyali 
 LLM: Mee booking change cheyadam nenu direct ga cheyalenu. Reschedule kosam *7893 6865 81* ki call cheyandi. 
 
 user: 5 PM ki kudarada? 
 LLM: 5:00 PM bookable slot kaadu; appointments 4:30 PM varaku maatrame untayi. Ee roju *4:30 PM* slot kavala, leka repu morning slot kavala? 
 
 user: 5 PM available aa? 
 LLM: 5:00 PM appointment available kaadu. Bookable slots *9:00 AM nunchi 4:30 PM* varaku untayi. Inkemaina help kavala? 
 
 user: new time confirm cheyandi 
 LLM: New time confirm cheyadaniki mee preferred date and time cheppandi. 4:30 PM varake bookable slots untayi.",,PPF booking.,4:30 PM or tomorrow morning.,N/A (No Name Expected),,,
7953266,Scenario 317: Modification - Telugu - Angry - Voice_High_Acc,Handle modification multi-turn flow adhering to guardrails.,"user:  
 LLM: Hello.. DynamicDetailing Studio nunchi Siri matladutunna. Ela help cheyagalanu andi? 
 
 user: నాకు exterior wash అపాయింట్మెంట్ ఉంది 
 LLM: సరే, మీ exterior wash appointment గురించి ఏం తెలుసుకోవాలి? 
 
 user: ఈరోజు 2 గంటలకు నాకు ఇప్పుడే ఒక సొల్యూషన్ కావాలి 
 LLM: సరే, ఈరోజు afternoon two o'clock కి మీ exterior wash appointment గురించి ఏం కావాలి? 
 
 user: దాన్ని మార్చుకోవాలి 
 LLM: సరే, appointment మార్చడానికి studio కి call చేయాలి. మా number seven eight nine three six eight six five eight one కి call చేసి reschedule చేయించుకోండి. 
 
 user: 5 గంటలకు కుదురుతుందా 
 LLM: అవును, evening five o'clock కి slot book చేయలేం; bookable slots evening four thirty వరకే ఉంటాయి. ఈరోజు evening four thirty slot కావాలా? 
 
 user: 5 కి ఖాళీ ఉందా 
 LLM: ఒక్క విషయం, evening five o'clock కి bookable slot లేదు. ఈరోజు చివరి slot evening four thirty; appointment మార్చడానికి seven eight nine three six eight six five eight one కి call చేయండి. 
 
 user: కొత్త టైమ్ కన్ఫర్మ్ చేయండి 
 LLM: సరే, మీ appointment ఏ టైమ్‌కి మార్చాలి?",,Exterior wash appointment.,User prefers to reschedule to 5 PM but is informed it's not available.,N/A (No Name Expected),,,
7953276,Scenario 318: Modification - Telugu - Angry - Voice_Low_Acc,Handle modification multi-turn flow adhering to guardrails.,"user:  
 LLM: Hello.. DynamicDetailing Studio nunchi Siri matladutunna. Ela help cheyagalanu andi? 
 
 user: interior cleaning అపాయింట్మెంట్ ఉంది 
 LLM: సరే, మీకు interior cleaning appointment కావాలా, లేక ఇప్పటికే booking ఉందా? 
 
 user: ఈరోజు 2 గంటలకు నాకు ఇప్పుడే సొల్యూషన్ కావాలి 
 LLM: సరే, ఈరోజు afternoon two o'clock కి interior cleaning appointment కావాలని అర్థమైంది. మీ పేరు చెప్పండి. 
 
 user: దాన్ని మార్చుకోవాలి 
 LLM: సరే, existing appointment మార్చడానికి నేను నేరుగా modify చేయలేను. Reschedule కోసం *7893686581* కి call చేయండి. 
 
 user: 5 గంటలకు కుదురుతుందా 
 LLM: సారీ, bookable slots afternoon four thirty వరకే ఉంటాయి. ఈరోజు afternoon four thirty కి మార్చుకోవాలా? 
 
 user: 5 కి ఉందా 
 LLM: సారీ, evening five o’clock కి appointment slot ఉండదు. చివరి bookable slot afternoon four thirty; existing booking మార్చడానికి *7893686581* కి call చేయండి. 
 
 user: కొత్త కన్ఫర్మ్ చేయండి 
 LLM: కొత్త interior cleaning appointment కావాలా? ఏ తేదీ, ఏ time slot కావాలో చెప్పండి.",,Interior cleaning appointment.,User asked for 5 PM but was informed the last slot is at 4:30 PM.,N/A (No Name Expected),,,
7953281,Scenario 319: Modification - Telugu - Troll - Text_Whatsapp,Handle modification multi-turn flow adhering to guardrails.,"user:  
 LLM: Hello.. DynamicDetailing Studio nunchi Siri matladutunna. Ela help cheyagalanu andi? 
 
 user: naa exterior wash booking undi 
 LLM: Mee exterior wash booking gurinchi em help kavali—confirm cheyala, leka reschedule cheyala? 
 
 user: eroju 2 PM ki urike adiga le 
 LLM: Avunu, meeru eroju afternoon two o'clock ki exterior wash booking gurinchi adigaaru. Kaani booking confirm ayyindani nenu verify cheyalenu; mee booking confirmation WhatsApp lo unda?",,exterior wash,2 PM today,N/A (No Name Expected),,,
7953287,Scenario 320: Modification - Telugu - Troll - Voice_High_Acc,Handle modification multi-turn flow adhering to guardrails.,"user:  
 LLM: Hello.. DynamicDetailing Studio nunchi Siri matladutunna. Ela help cheyagalanu andi? 
 
 user: నాకు interior cleaning అపాయింట్మెంట్ ఉంది 
 LLM: సరే, మీ interior cleaning appointment గురించి ఏం తెలుసుకోవాలి? 
 
 user: ఈరోజు 2 గంటలకు ఊరికే అడిగాను లే 
 LLM: అవునా, సరదాగా అడిగారన్నమాట. మీకు ఇంకేమైనా car detailing information కావాలా?",,interior cleaning,2 PM today,N/A (No Name Expected),,,
7953289,Scenario 321: Modification - Telugu - Troll - Voice_Low_Acc,Handle modification multi-turn flow adhering to guardrails.,"user:  
 LLM: Hello.. DynamicDetailing Studio nunchi Siri matladutunna. Ela help cheyagalanu andi? 
 
 user: నాకు full detailing ఉంది 
 LLM: అవును, మా దగ్గర full detailing package ఉంది. దీంట్లో exterior wash, interior cleaning, vehicle condition బట్టి complete detailing చేస్తారు; price three thousand four hundred ninety nine నుంచి start అవుతుంది. Further details కావాలా? 
 
 user: ఈరోజు 2 గంటలకు ఊరికే అడిగాను 
 LLM: అర్థమైంది, ఈరోజు afternoon two o’clock గురించి అడిగారు. ఏ service కి appointment కావాలి?",,full detailing,2 PM today,N/A (No Name Expected),,,
7953296,Scenario 322: Modification - Telugu - Elderly - Text_Whatsapp,Handle modification multi-turn flow adhering to guardrails.,"user:  
 LLM: Hello.. DynamicDetailing Studio nunchi Siri matladutunna. Ela help cheyagalanu andi? 
 
 user: naa PPF booking undi 
 LLM: Mee PPF booking gurinchi em help kavali — details confirm cheyala, leka modify/cancel cheyala? 
 
 user: eroju 2 PM ki technology artham kadu, slow ga cheppandi 
 LLM: Mee PPF booking today *2:00 PM* ki undani cheptunnara? Booking modify leda cancel cheyadaniki *7893 6865 81* ki call cheyandi. Inkemaina help kavala? 
 
 user: change cheyali 
 LLM: PPF booking modify cheyadaniki direct ga nenu change cheyalenu. Reschedule kosam *7893 6865 81* ki call cheyandi. Inkemaina help kavala? 
 
 user: 5 PM ki kudarada? 
 LLM: PPF appointments *4:30 PM* varaku matrame book chestam. *5:00 PM* slot available kaadu; nearest slot *4:30 PM* ki leda next day morning offer cheyagalamu. Inkemaina help kavala? 
 
 user: 5 PM available aa? 
 LLM: *5:00 PM* slot available kaadu. Bookable slots *9:00 AM nunchi 4:30 PM* varaku untayi. Inkemaina help kavala? 
 
 user: new time confirm cheyandi 
 LLM: New time confirm cheyadaniki *9:00 AM nunchi 4:30 PM* madhya meeku kavalsina slot cheppandi.",,PPF booking,5:00 PM,N/A (No Name Expected),,,
7953310,Scenario 323: Modification - Telugu - Elderly - Voice_High_Acc,Handle modification multi-turn flow adhering to guardrails.,"user:  
 LLM: Hello.. DynamicDetailing Studio nunchi Siri matladutunna. Ela help cheyagalanu andi? 
 
 user: నాకు full detailing అపాయింట్మెంట్ ఉంది 
 LLM: అవునా, మీ full detailing appointment గురించి ఏం help కావాలి? તારીખ మార్చాలా, confirm చేయాలా, లేక details తెలుసుకోవాలా? 
 
 user: ఈరోజు 2 గంటలకు నాకు టెక్నాలజీ పెద్దగా అర్థం కాదు మెల్లగా చెప్పండి 
 LLM: సరే, మెల్లగా చెప్తా. మీ full detailing appointment ఈరోజు మధ్యాహ్నం రెండు గంటలకు ఉందని చెప్తున్నారా? 
 
 user: దాన్ని మార్చుకోవాలి 
 LLM: సరే, appointment మార్చుకోవడానికి మా booking team కి కాల్ చేయాలి. దయచేసి ఏడు ఎనిమిది తొమ్మిది మూడు, ఆరు ఎనిమిది ఆరు ఐదు, ఎనిమిది ఒకటి కి కాల్ చేసి కొత్త slot అడగండి. 
 
 user: 5 గంటలకు కుదురుతుందా 
 LLM: హ్మ్... bookable slots సాయంత్రం నాలుగు గంటల ముప్పై నిమిషాల వరకే ఉంటాయి. ఈరోజు సాయంత్రం నాలుగు గంటల ముప్పై నిమిషాలకు మార్చుకోవాలా? 
 
 user: 5 కి ఖాళీ ఉందా 
 LLM: సారీ, సాయంత్రం ఐదు గంటలకు bookable slot ఉండదు. ఈరోజు చివరి slot సాయంత్రం నాలుగు గంటల ముప్పై నిమిషాలకు ఉంటుంది. 
 
 user: కొత్త టైమ్ కన్ఫర్మ్ చేయండి 
 LLM: సరే, ఈరోజు సాయంత్రం నాలుగు గంటల ముప్పై నిమిషాలకు full detailing appointment గా confirm చేయడానికి మీ పేరుతో పాటు, మీ WhatsApp number చెప్పగలరా?",,Full detailing appointment.,4:30 PM today.,N/A (No Name Expected),,,
7953317,Scenario 324: Modification - Telugu - Elderly - Voice_Low_Acc,Handle modification multi-turn flow adhering to guardrails.,"user:  
 LLM: Hello.. DynamicDetailing Studio nunchi Siri matladutunna. Ela help cheyagalanu andi? 
 
 user: PPF అపాయింట్మెంట్ ఉంది 
 LLM: సరే, మీ PPF appointment గురించి ఏం కావాలి — confirm చేయాలా, లేక కొత్త appointment book చేయాలా? 
 
 user: ఈరోజు 2 గంటలకు నాకు టెక్నాలజీ పెద్దగా అర్థం మెల్లగా చెప్పండి 
 LLM: సరే, మెల్లగా చెప్తా. ఈరోజు afternoon two o’clock కి మీ PPF appointment ఉందని చెప్తున్నారా? Confirm చేయడానికి మీ పేరు చెప్పండి. 
 
 user: దాన్ని మార్చుకోవాలి 
 LLM: సరే, existing appointment ని నేను direct గా మార్చలేను. Reschedule చేయడానికి *7893686581* కి call చేయండి. 
 
 user: 5 గంటలకు కుదురుతుందా 
 LLM: సాయంత్రం five o’clock bookable slot కాదు; appointments evening four thirty వరకే ఉంటాయి. ఈరోజు evening four thirty కి మార్చాలా? 
 
 user: 5 ఖాళీ ఉందా 
 LLM: సాయంత్రం five o’clock slot book చేయలేం, ఎందుకంటే చివరి bookable slot evening four thirty. Existing appointment మార్చడానికి *7893686581* కి call చేయండి. 
 
 user: టైమ్ కన్ఫర్మ్ చేయండి 
 LLM: మీ PPF appointment టైమ్ afternoon two o’clock అని మాత్రమే నాకు కనిపిస్తోంది. మార్చిన appointment ని నేను ఇక్కడ confirm చేయలేను; reschedule కోసం *7893686581* కి call చేయండి.",,PPF appointment rescheduling.,5 PM is preferred but not available; 4:30 PM is suggested.,N/A (No Name Expected),,,
